+7.0000000000E-05,-2.616667E-01
+7.0020000000E-05,+4.200000E-01
+7.0040000000E-05,-3.066667E-01
+7.0060000000E-05,+4.600000E-01
+7.0080000000E-05,-3.433333E-01
+7.0100000000E-05,+4.966667E-01
+7.0120000000E-05,-4.250000E-01
+7.0140000000E-05,+5.400000E-01
+7.0160000000E-05,-4.283333E-01
+7.0180000000E-05,+5.100000E-01
+7.0200000000E-05,-4.283333E-01
+7.0220000000E-05,+5.166667E-01
+7.0240000000E-05,-3.600000E-01
+7.0260000000E-05,+4.966667E-01
+7.0280000000E-05,-3.483334E-01
+7.0300000000E-05,+4.816667E-01
+7.0320000000E-05,-3.333333E-01
+7.0340000000E-05,+4.700000E-01
+7.0360000000E-05,-2.983333E-01
+7.0380000000E-05,+4.333333E-01
+7.0400000000E-05,-2.783334E-01
+7.0420000000E-05,+3.233333E-01
+7.0440000000E-05,-1.900000E-01
+7.0460000000E-05,+2.333333E-01
+7.0480000000E-05,-5.500001E-02
+7.0500000000E-05,+1.416667E-01
+7.0520000000E-05,+5.166666E-02
+7.0540000000E-05,+6.166666E-02
+7.0560000000E-05,+8.833333E-02
+7.0580000000E-05,-1.000001E-02
+7.0600000000E-05,+1.816667E-01
+7.0620000000E-05,-4.000001E-02
+7.0640000000E-05,+2.666667E-01
+7.0660000000E-05,-1.266667E-01
+7.0680000000E-05,+3.233333E-01
+7.0700000000E-05,-2.433334E-01
+7.0720000000E-05,+3.450000E-01
+7.0740000000E-05,-3.383333E-01
+7.0760000000E-05,+4.050000E-01
+7.0780000000E-05,-3.450000E-01
+7.0800000000E-05,+4.733334E-01
+7.0820000000E-05,-4.000000E-01
+7.0840000000E-05,+5.133333E-01
+7.0860000000E-05,-4.233333E-01
+7.0880000000E-05,+5.483333E-01
+7.0900000000E-05,-3.833333E-01
+7.0920000000E-05,+5.300000E-01
+7.0940000000E-05,-3.950000E-01
+7.0960000000E-05,+5.050000E-01
+7.0980000000E-05,-3.683333E-01
+7.1000000000E-05,+4.950000E-01
+7.1020000000E-05,-3.200000E-01
+7.1040000000E-05,+4.800000E-01
+7.1060000000E-05,-2.916667E-01
+7.1080000000E-05,+4.433333E-01
+7.1100000000E-05,-2.716667E-01
+7.1120000000E-05,+3.466667E-01
+7.1140000000E-05,-2.200000E-01
+7.1160000000E-05,+2.683333E-01
+7.1180000000E-05,-1.333333E-01
+7.1200000000E-05,+1.866667E-01
+7.1220000000E-05,-4.333334E-02
+7.1240000000E-05,+1.150000E-01
+7.1260000000E-05,+4.666667E-02
+7.1280000000E-05,+6.166666E-02
+7.1300000000E-05,+1.616667E-01
+7.1320000000E-05,-3.000000E-02
+7.1340000000E-05,+2.300000E-01
+7.1360000000E-05,-1.300000E-01
+7.1380000000E-05,+2.633333E-01
+7.1400000000E-05,-2.083334E-01
+7.1420000000E-05,+3.300000E-01
+7.1440000000E-05,-2.683333E-01
+7.1460000000E-05,+4.133334E-01
+7.1480000000E-05,-2.983333E-01
+7.1500000000E-05,+5.000000E-01
+7.1520000000E-05,-2.950000E-01
+7.1540000000E-05,+5.250000E-01
+7.1560000000E-05,-3.833333E-01
+7.1580000000E-05,+5.366667E-01
+7.1600000000E-05,-3.833333E-01
+7.1620000000E-05,+5.566667E-01
+7.1640000000E-05,-4.066667E-01
+7.1660000000E-05,+5.283334E-01
+7.1680000000E-05,-4.050000E-01
+7.1700000000E-05,+5.366667E-01
+7.1720000000E-05,-3.866667E-01
+7.1740000000E-05,+5.033333E-01
+7.1760000000E-05,-3.400000E-01
+7.1780000000E-05,+4.600000E-01
+7.1800000000E-05,-2.483333E-01
+7.1820000000E-05,+4.033333E-01
+7.1840000000E-05,-2.300000E-01
+7.1860000000E-05,+3.400000E-01
+7.1880000000E-05,-1.433333E-01
+7.1900000000E-05,+2.483333E-01
+7.1920000000E-05,-8.000000E-02
+7.1940000000E-05,+1.933333E-01
+7.1960000000E-05,-5.000010E-03
+7.1980000000E-05,+1.050000E-01
+7.2000000000E-05,+8.166666E-02
+7.2020000000E-05,+2.000000E-02
+7.2040000000E-05,+1.650000E-01
+7.2060000000E-05,-5.666667E-02
+7.2080000000E-05,+2.700000E-01
+7.2100000000E-05,-1.466667E-01
+7.2120000000E-05,+2.883333E-01
+7.2140000000E-05,-2.133334E-01
+7.2160000000E-05,+3.316666E-01
+7.2180000000E-05,-2.850000E-01
+7.2200000000E-05,+4.300000E-01
+7.2220000000E-05,-3.550000E-01
+7.2240000000E-05,+4.666667E-01
+7.2260000000E-05,-3.450000E-01
+7.2280000000E-05,+5.366667E-01
+7.2300000000E-05,-4.166667E-01
+7.2320000000E-05,+5.200000E-01
+7.2340000000E-05,-3.900000E-01
+7.2360000000E-05,+5.200000E-01
+7.2380000000E-05,-4.066667E-01
+7.2400000000E-05,+5.016667E-01
+7.2420000000E-05,-4.000000E-01
+7.2440000000E-05,+5.133333E-01
+7.2460000000E-05,-3.666667E-01
+7.2480000000E-05,+4.783334E-01
+7.2500000000E-05,-2.916667E-01
+7.2520000000E-05,+4.500000E-01
+7.2540000000E-05,-2.483333E-01
+7.2560000000E-05,+3.816667E-01
+7.2580000000E-05,-1.683333E-01
+7.2600000000E-05,+3.033333E-01
+7.2620000000E-05,-1.283333E-01
+7.2640000000E-05,+2.166667E-01
+7.2660000000E-05,-5.500001E-02
+7.2680000000E-05,+1.433333E-01
+7.2700000000E-05,+3.333333E-02
+7.2720000000E-05,+2.666666E-02
+7.2740000000E-05,+9.833333E-02
+7.2760000000E-05,-4.333334E-02
+7.2780000000E-05,+2.066667E-01
+7.2800000000E-05,-9.500001E-02
+7.2820000000E-05,+2.716667E-01
+7.2840000000E-05,-1.750000E-01
+7.2860000000E-05,+3.416667E-01
+7.2880000000E-05,-2.233333E-01
+7.2900000000E-05,+4.133334E-01
+7.2920000000E-05,-3.066667E-01
+7.2940000000E-05,+4.583333E-01
+7.2960000000E-05,-3.783333E-01
+7.2980000000E-05,+4.916667E-01
+7.3000000000E-05,-3.966666E-01
+7.3020000000E-05,+5.366667E-01
+7.3040000000E-05,-4.016666E-01
+7.3060000000E-05,+5.466667E-01
+7.3080000000E-05,-3.800000E-01
+7.3100000000E-05,+5.550000E-01
+7.3120000000E-05,-3.583333E-01
+7.3140000000E-05,+5.233333E-01
+7.3160000000E-05,-3.566667E-01
+7.3180000000E-05,+4.966667E-01
+7.3200000000E-05,-3.450000E-01
+7.3220000000E-05,+4.583333E-01
