+5.0000000000E-05,+3.383333E-01
+5.0050000000E-05,+4.766667E-01
+5.0100000000E-05,-9.000000E-02
+5.0150000000E-05,-5.016667E-01
+5.0200000000E-05,-1.016667E-01
+5.0250000000E-05,+4.833333E-01
+5.0300000000E-05,+3.300000E-01
+5.0350000000E-05,-2.816667E-01
+5.0400000000E-05,-4.200000E-01
+5.0450000000E-05,+1.516667E-01
+5.0500000000E-05,+5.133333E-01
+5.0550000000E-05,+8.499999E-02
+5.0600000000E-05,-4.350000E-01
+5.0650000000E-05,-2.583334E-01
+5.0700000000E-05,+3.616667E-01
+5.0750000000E-05,+4.483334E-01
+5.0800000000E-05,-1.383334E-01
+5.0850000000E-05,-4.866667E-01
+5.0900000000E-05,-2.833334E-02
+5.0950000000E-05,+4.933333E-01
+5.1000000000E-05,+3.166667E-01
+5.1050000000E-05,-3.200000E-01
+5.1100000000E-05,-3.866667E-01
+5.1150000000E-05,+1.900000E-01
+5.1200000000E-05,+5.450000E-01
+5.1250000000E-05,+8.333333E-02
+5.1300000000E-05,-4.400000E-01
+5.1350000000E-05,-2.133333E-01
+5.1400000000E-05,+4.233333E-01
+5.1450000000E-05,+4.566667E-01
+5.1500000000E-05,-1.583333E-01
+5.1550000000E-05,-4.533334E-01
+5.1600000000E-05,+2.166666E-02
+5.1650000000E-05,+4.950000E-01
+5.1700000000E-05,+2.466667E-01
+5.1750000000E-05,-3.416667E-01
+5.1800000000E-05,-3.616667E-01
+5.1850000000E-05,+2.550000E-01
+5.1900000000E-05,+5.300000E-01
+5.1950000000E-05,+1.333333E-02
+5.2000000000E-05,-4.766667E-01
+5.2050000000E-05,-1.900000E-01
+5.2100000000E-05,+4.516667E-01
+5.2150000000E-05,+4.116667E-01
+5.2200000000E-05,-2.200000E-01
+5.2250000000E-05,-4.616667E-01
+5.2300000000E-05,+5.833333E-02
+5.2350000000E-05,+5.050000E-01
+5.2400000000E-05,+1.866667E-01
+5.2450000000E-05,-4.116667E-01
+5.2500000000E-05,-3.233334E-01
+5.2550000000E-05,+3.116667E-01
+5.2600000000E-05,+5.250000E-01
+5.2650000000E-05,-2.500001E-02
+5.2700000000E-05,-4.533334E-01
+5.2750000000E-05,-1.350000E-01
+5.2800000000E-05,+4.816667E-01
+5.2850000000E-05,+3.716667E-01
+5.2900000000E-05,-2.583334E-01
+5.2950000000E-05,-4.266667E-01
+5.3000000000E-05,+1.083333E-01
+5.3050000000E-05,+5.250000E-01
+5.3100000000E-05,+1.650000E-01
+5.3150000000E-05,-3.866667E-01
+5.3200000000E-05,-2.583334E-01
+5.3250000000E-05,+3.200000E-01
+5.3300000000E-05,+4.866667E-01
+5.3350000000E-05,-7.333334E-02
+5.3400000000E-05,-4.600000E-01
+5.3450000000E-05,-6.500001E-02
+5.3500000000E-05,+4.783334E-01
+5.3550000000E-05,+3.516667E-01
+5.3600000000E-05,-2.850000E-01
+5.3650000000E-05,-4.000000E-01
+5.3700000000E-05,+1.483333E-01
+5.3750000000E-05,+5.133333E-01
+5.3800000000E-05,+1.200000E-01
+5.3850000000E-05,-4.066667E-01
+5.3900000000E-05,-2.500000E-01
+5.3950000000E-05,+3.566667E-01
+5.4000000000E-05,+4.716667E-01
+5.4050000000E-05,-1.350000E-01
+5.4100000000E-05,-4.750000E-01
+5.4150000000E-05,+4.999995E-03
+5.4200000000E-05,+5.133333E-01
+5.4250000000E-05,+2.966667E-01
+5.4300000000E-05,-3.300000E-01
+5.4350000000E-05,-3.800000E-01
+5.4400000000E-05,+2.033333E-01
+5.4450000000E-05,+5.216666E-01
+5.4500000000E-05,+8.499999E-02
+5.4550000000E-05,-4.250000E-01
+5.4600000000E-05,-1.816667E-01
+5.4650000000E-05,+4.150000E-01
+5.4700000000E-05,+4.533333E-01
+5.4750000000E-05,-1.616667E-01
+5.4800000000E-05,-4.483333E-01
+5.4850000000E-05,+3.833333E-02
+5.4900000000E-05,+5.466667E-01
+5.4950000000E-05,+2.516667E-01
+5.5000000000E-05,-3.400000E-01
+5.5050000000E-05,-3.166667E-01
+5.5100000000E-05,+2.883334E-01
+5.5150000000E-05,+5.150000E-01
+5.5200000000E-05,+2.000000E-02
+5.5250000000E-05,-4.200000E-01
+5.5300000000E-05,-1.200000E-01
+5.5350000000E-05,+4.316667E-01
+5.5400000000E-05,+4.333333E-01
+5.5450000000E-05,-1.966667E-01
+5.5500000000E-05,-4.250000E-01
+5.5550000000E-05,+7.500000E-02
+5.5600000000E-05,+5.250000E-01
+5.5650000000E-05,+1.916667E-01
+5.5700000000E-05,-3.450000E-01
+5.5750000000E-05,-2.900000E-01
+5.5800000000E-05,+2.916667E-01
+5.5850000000E-05,+4.833333E-01
+5.5900000000E-05,-6.666675E-03
+5.5950000000E-05,-4.483333E-01
+5.6000000000E-05,-9.000000E-02
+5.6050000000E-05,+4.800000E-01
+5.6100000000E-05,+3.800000E-01
+5.6150000000E-05,-2.300000E-01
+5.6200000000E-05,-3.866667E-01
+5.6250000000E-05,+1.550000E-01
+5.6300000000E-05,+5.416667E-01
+5.6350000000E-05,+1.550000E-01
+5.6400000000E-05,-3.683333E-01
+5.6450000000E-05,-2.416667E-01
+5.6500000000E-05,+3.666667E-01
+5.6550000000E-05,+5.166667E-01
+5.6600000000E-05,-5.166668E-02
+5.6650000000E-05,-3.850000E-01
+5.6700000000E-05,-6.666675E-03
+5.6750000000E-05,+5.600000E-01
+5.6800000000E-05,+3.650000E-01
+5.6850000000E-05,-2.600000E-01
+5.6900000000E-05,-3.916667E-01
+5.6950000000E-05,+1.816667E-01
+5.7000000000E-05,+5.366666E-01
+5.7050000000E-05,+1.233333E-01
+5.7100000000E-05,-4.250000E-01
+5.7150000000E-05,-2.366667E-01
+5.7200000000E-05,+4.133333E-01
+5.7250000000E-05,+4.683333E-01
+5.7300000000E-05,-9.000000E-02
+5.7350000000E-05,-4.283333E-01
+5.7400000000E-05,+2.000000E-02
+5.7450000000E-05,+5.083333E-01
+5.7500000000E-05,+2.833333E-01
+5.7550000000E-05,-2.916667E-01
+5.7600000000E-05,-3.650000E-01
+5.7650000000E-05,+2.350000E-01
+5.7700000000E-05,+5.350000E-01
+5.7750000000E-05,+7.500000E-02
+5.7800000000E-05,-4.133334E-01
+5.7850000000E-05,-1.700000E-01
+5.7900000000E-05,+4.150000E-01
+5.7950000000E-05,+4.583333E-01
+5.8000000000E-05,-1.350000E-01
+5.8050000000E-05,-4.333333E-01
+5.8100000000E-05,+4.666667E-02
+5.8150000000E-05,+5.233333E-01
+5.8200000000E-05,+2.566667E-01
+5.8250000000E-05,-3.350000E-01
+5.8300000000E-05,-3.383333E-01
+5.8350000000E-05,+2.616667E-01
+5.8400000000E-05,+5.016667E-01
+5.8450000000E-05,+5.666666E-02
+5.8500000000E-05,-4.066667E-01
+5.8550000000E-05,-1.300000E-01
+5.8600000000E-05,+4.383333E-01
+5.8650000000E-05,+3.800000E-01
+5.8700000000E-05,-1.900000E-01
+5.8750000000E-05,-3.816667E-01
+5.8800000000E-05,+1.233333E-01
+5.8850000000E-05,+5.516667E-01
+5.8900000000E-05,+2.383333E-01
+5.8950000000E-05,-3.583333E-01
+5.9000000000E-05,-2.983333E-01
+5.9050000000E-05,+3.300000E-01
+5.9100000000E-05,+5.250000E-01
+5.9150000000E-05,-4.666667E-02
+5.9200000000E-05,-4.450000E-01
+5.9250000000E-05,-6.333333E-02
+5.9300000000E-05,+4.950000E-01
+5.9350000000E-05,+3.816667E-01
+5.9400000000E-05,-2.266667E-01
+5.9450000000E-05,-4.033334E-01
+5.9500000000E-05,+1.766667E-01
+5.9550000000E-05,+5.466667E-01
+5.9600000000E-05,+1.700000E-01
+5.9650000000E-05,-3.983334E-01
+5.9700000000E-05,-2.550000E-01
+5.9750000000E-05,+3.833333E-01
+5.9800000000E-05,+4.916667E-01
+5.9850000000E-05,-7.333334E-02
+5.9900000000E-05,-4.166667E-01
+5.9950000000E-05,-1.166667E-02
+6.0000000000E-05,+5.000000E-01
+6.0050000000E-05,+3.483334E-01
+6.0100000000E-05,-2.183333E-01
+6.0150000000E-05,-3.766667E-01
+6.0200000000E-05,+1.950000E-01
+6.0250000000E-05,+5.583333E-01
+6.0300000000E-05,+1.200000E-01
+6.0350000000E-05,-3.716667E-01
+6.0400000000E-05,-1.866667E-01
+6.0450000000E-05,+4.433333E-01
+6.0500000000E-05,+4.933333E-01
+6.0550000000E-05,-1.300000E-01
+6.0600000000E-05,-4.016667E-01
+6.0650000000E-05,+3.500000E-02
+6.0700000000E-05,+5.166667E-01
+6.0750000000E-05,+3.466667E-01
+6.0800000000E-05,-2.683333E-01
+6.0850000000E-05,-3.583333E-01
+6.0900000000E-05,+2.566667E-01
+6.0950000000E-05,+5.433334E-01
+6.1000000000E-05,+9.833333E-02
+6.1050000000E-05,-4.050000E-01
+6.1100000000E-05,-1.616667E-01
+6.1150000000E-05,+4.266667E-01
+6.1200000000E-05,+4.350000E-01
+6.1250000000E-05,-1.483333E-01
+6.1300000000E-05,-4.250000E-01
+6.1350000000E-05,+9.166667E-02
+6.1400000000E-05,+5.383334E-01
+6.1450000000E-05,+2.550000E-01
+6.1500000000E-05,-3.016667E-01
+6.1550000000E-05,-3.050000E-01
+6.1600000000E-05,+2.850000E-01
+6.1650000000E-05,+5.366666E-01
+6.1700000000E-05,+3.333333E-02
+6.1750000000E-05,-4.250000E-01
+6.1800000000E-05,-1.200000E-01
+6.1850000000E-05,+4.750000E-01
+6.1900000000E-05,+4.533333E-01
+6.1950000000E-05,-1.866667E-01
+6.2000000000E-05,-3.800000E-01
+6.2050000000E-05,+1.383333E-01
+6.2100000000E-05,+5.583333E-01
+6.2150000000E-05,+2.333333E-01
+6.2200000000E-05,-3.700000E-01
+6.2250000000E-05,-2.650000E-01
+6.2300000000E-05,+3.566667E-01
+6.2350000000E-05,+5.100000E-01
+6.2400000000E-05,-1.333334E-02
+6.2450000000E-05,-4.300000E-01
+6.2500000000E-05,-7.000001E-02
+6.2550000000E-05,+4.866667E-01
+6.2600000000E-05,+3.766667E-01
+6.2650000000E-05,-2.150000E-01
+6.2700000000E-05,-3.666667E-01
+6.2750000000E-05,+1.783333E-01
+6.2800000000E-05,+5.566667E-01
+6.2850000000E-05,+1.633333E-01
+6.2900000000E-05,-3.816667E-01
+6.2950000000E-05,-2.416667E-01
+6.3000000000E-05,+3.766667E-01
+6.3050000000E-05,+4.783334E-01
+6.3100000000E-05,-9.166667E-02
+6.3150000000E-05,-4.350000E-01
+6.3200000000E-05,+0.000000E+00
+6.3250000000E-05,+5.333333E-01
+6.3300000000E-05,+3.383333E-01
+6.3350000000E-05,-2.850000E-01
+6.3400000000E-05,-3.750000E-01
+6.3450000000E-05,+1.883333E-01
+6.3500000000E-05,+5.650000E-01
+6.3550000000E-05,+1.316667E-01
+6.3600000000E-05,-4.100000E-01
+6.3650000000E-05,-2.066667E-01
+6.3700000000E-05,+4.083333E-01
+6.3750000000E-05,+4.933333E-01
+6.3800000000E-05,-1.016667E-01
+6.3850000000E-05,-4.100000E-01
+6.3900000000E-05,+1.666667E-02
+6.3950000000E-05,+5.300000E-01
+6.4000000000E-05,+3.016667E-01
+6.4050000000E-05,-3.100000E-01
+6.4100000000E-05,-3.150000E-01
+6.4150000000E-05,+2.750000E-01
+6.4200000000E-05,+5.566667E-01
+6.4250000000E-05,+6.666666E-02
+6.4300000000E-05,-3.866667E-01
+6.4350000000E-05,-1.583333E-01
+6.4400000000E-05,+4.216667E-01
+6.4450000000E-05,+4.650000E-01
+6.4500000000E-05,-1.366667E-01
+6.4550000000E-05,-4.050000E-01
+6.4600000000E-05,+5.333333E-02
+6.4650000000E-05,+5.300000E-01
+6.4700000000E-05,+2.450000E-01
+6.4750000000E-05,-3.050000E-01
+6.4800000000E-05,-2.783333E-01
+6.4850000000E-05,+2.866667E-01
+6.4900000000E-05,+5.250000E-01
+6.4950000000E-05,+4.999995E-03
+6.5000000000E-05,-4.216667E-01
+6.5050000000E-05,-7.333334E-02
+6.5100000000E-05,+4.766667E-01
+6.5150000000E-05,+4.200000E-01
+6.5200000000E-05,-1.683334E-01
+6.5250000000E-05,-3.666667E-01
+6.5300000000E-05,+1.533333E-01
+6.5350000000E-05,+5.366666E-01
+6.5400000000E-05,+1.933333E-01
+6.5450000000E-05,-3.083333E-01
+6.5500000000E-05,-2.583334E-01
+6.5550000000E-05,+3.500000E-01
+6.5600000000E-05,+5.183333E-01
+6.5650000000E-05,-2.833334E-02
+6.5700000000E-05,-4.016667E-01
+6.5750000000E-05,-3.166667E-02
+6.5800000000E-05,+5.150000E-01
+6.5850000000E-05,+3.316666E-01
+6.5900000000E-05,-2.350000E-01
+6.5950000000E-05,-3.666667E-01
+6.6000000000E-05,+2.016667E-01
+6.6050000000E-05,+5.800000E-01
+6.6100000000E-05,+1.550000E-01
+6.6150000000E-05,-3.633333E-01
+6.6200000000E-05,-2.066667E-01
+6.6250000000E-05,+4.116667E-01
+6.6300000000E-05,+5.350000E-01
+6.6350000000E-05,-9.833334E-02
+6.6400000000E-05,-4.383333E-01
+6.6450000000E-05,-4.000001E-02
+6.6500000000E-05,+4.983333E-01
+6.6550000000E-05,+3.333333E-01
+6.6600000000E-05,-2.866667E-01
+6.6650000000E-05,-3.450000E-01
+6.6700000000E-05,+2.366667E-01
+6.6750000000E-05,+5.533333E-01
+6.6800000000E-05,+1.200000E-01
+6.6850000000E-05,-3.800000E-01
+6.6900000000E-05,-1.833333E-01
+6.6950000000E-05,+4.066667E-01
+6.7000000000E-05,+4.566667E-01
+6.7050000000E-05,-9.333333E-02
+6.7100000000E-05,-3.733333E-01
+6.7150000000E-05,+2.833333E-02
+6.7200000000E-05,+5.250000E-01
+6.7250000000E-05,+2.733333E-01
+6.7300000000E-05,-2.950000E-01
+6.7350000000E-05,-2.916667E-01
+6.7400000000E-05,+2.616667E-01
+6.7450000000E-05,+5.116667E-01
+6.7500000000E-05,+8.833333E-02
+6.7550000000E-05,-3.833333E-01
+6.7600000000E-05,-1.633334E-01
+6.7650000000E-05,+4.400000E-01
+6.7700000000E-05,+4.550000E-01
+6.7750000000E-05,-1.633334E-01
+6.7800000000E-05,-4.083334E-01
+6.7850000000E-05,+8.333333E-02
+6.7900000000E-05,+5.483333E-01
+6.7950000000E-05,+2.550000E-01
+6.8000000000E-05,-3.500000E-01
+6.8050000000E-05,-2.700000E-01
+6.8100000000E-05,+3.166667E-01
+6.8150000000E-05,+5.033333E-01
+6.8200000000E-05,+2.500000E-02
+6.8250000000E-05,-3.700000E-01
+6.8300000000E-05,-8.833334E-02
+6.8350000000E-05,+4.583333E-01
+6.8400000000E-05,+3.500000E-01
+6.8450000000E-05,-2.283334E-01
+6.8500000000E-05,-3.850000E-01
+6.8550000000E-05,+1.250000E-01
+6.8600000000E-05,+5.216666E-01
+6.8650000000E-05,+1.683333E-01
+6.8700000000E-05,-3.800000E-01
+6.8750000000E-05,-2.483333E-01
+6.8800000000E-05,+3.550000E-01
+6.8850000000E-05,+4.983333E-01
+6.8900000000E-05,-1.166667E-02
+6.8950000000E-05,-4.183334E-01
+6.9000000000E-05,-6.333333E-02
+6.9050000000E-05,+4.933333E-01
+6.9100000000E-05,+3.583333E-01
+6.9150000000E-05,-2.283334E-01
+6.9200000000E-05,-3.516667E-01
+6.9250000000E-05,+1.966667E-01
+6.9300000000E-05,+5.516667E-01
+6.9350000000E-05,+1.783333E-01
+6.9400000000E-05,-3.783333E-01
+6.9450000000E-05,-2.166667E-01
+6.9500000000E-05,+3.700000E-01
+6.9550000000E-05,+4.700000E-01
+6.9600000000E-05,-5.166668E-02
+6.9650000000E-05,-4.000000E-01
+6.9700000000E-05,+4.999995E-03
+6.9750000000E-05,+4.900000E-01
+6.9800000000E-05,+3.250000E-01
+6.9850000000E-05,-2.633334E-01
+6.9900000000E-05,-3.183334E-01
+6.9950000000E-05,+2.083333E-01
+7.0000000000E-05,+5.316666E-01
+7.0050000000E-05,+1.233333E-01
+7.0100000000E-05,-3.733333E-01
+7.0150000000E-05,-1.916667E-01
+7.0200000000E-05,+4.100000E-01
+7.0250000000E-05,+4.550000E-01
+7.0300000000E-05,-1.133333E-01
+7.0350000000E-05,-4.016667E-01
+7.0400000000E-05,+4.499999E-02
+7.0450000000E-05,+5.583333E-01
+7.0500000000E-05,+2.916667E-01
+7.0550000000E-05,-2.933334E-01
+7.0600000000E-05,-2.850000E-01
+7.0650000000E-05,+2.616667E-01
+7.0700000000E-05,+5.300000E-01
+7.0750000000E-05,+5.833333E-02
+7.0800000000E-05,-3.833333E-01
+7.0850000000E-05,-1.066667E-01
+7.0900000000E-05,+4.783334E-01
+7.0950000000E-05,+4.283333E-01
+7.1000000000E-05,-1.466667E-01
+7.1050000000E-05,-3.750000E-01
+7.1100000000E-05,+1.216667E-01
+7.1150000000E-05,+5.633333E-01
+7.1200000000E-05,+2.366667E-01
+7.1250000000E-05,-3.283333E-01
+7.1300000000E-05,-2.966667E-01
+7.1350000000E-05,+3.200000E-01
+7.1400000000E-05,+5.150000E-01
+7.1450000000E-05,+2.166666E-02
+7.1500000000E-05,-3.850000E-01
+7.1550000000E-05,-7.000001E-02
+7.1600000000E-05,+4.683333E-01
+7.1650000000E-05,+3.833333E-01
+7.1700000000E-05,-1.900000E-01
+7.1750000000E-05,-3.983334E-01
+7.1800000000E-05,+1.433333E-01
+7.1850000000E-05,+5.466667E-01
+7.1900000000E-05,+1.850000E-01
+7.1950000000E-05,-3.250000E-01
+7.2000000000E-05,-2.400000E-01
+7.2050000000E-05,+3.450000E-01
+7.2100000000E-05,+5.050000E-01
+7.2150000000E-05,-3.833334E-02
+7.2200000000E-05,-3.683333E-01
+7.2250000000E-05,-2.833334E-02
+7.2300000000E-05,+4.600000E-01
+7.2350000000E-05,+3.800000E-01
+7.2400000000E-05,-2.516667E-01
+7.2450000000E-05,-3.583333E-01
+7.2500000000E-05,+1.666667E-01
+7.2550000000E-05,+5.500000E-01
+7.2600000000E-05,+1.316667E-01
+7.2650000000E-05,-3.983334E-01
+7.2700000000E-05,-2.166667E-01
+7.2750000000E-05,+3.850000E-01
+7.2800000000E-05,+4.550000E-01
+7.2850000000E-05,-1.283333E-01
+7.2900000000E-05,-4.300000E-01
+7.2950000000E-05,+1.166666E-02
+7.3000000000E-05,+5.250000E-01
+7.3050000000E-05,+3.216667E-01
+7.3100000000E-05,-2.783333E-01
+7.3150000000E-05,-3.183334E-01
+7.3200000000E-05,+2.183333E-01
+7.3250000000E-05,+5.400000E-01
+7.3300000000E-05,+1.133333E-01
+7.3350000000E-05,-3.966667E-01
+7.3400000000E-05,-1.683334E-01
+7.3450000000E-05,+3.783333E-01
+7.3500000000E-05,+4.416667E-01
+7.3550000000E-05,-1.083333E-01
+7.3600000000E-05,-4.083334E-01
+7.3650000000E-05,+2.500000E-02
+7.3700000000E-05,+5.066667E-01
+7.3750000000E-05,+2.616667E-01
+7.3800000000E-05,-3.266667E-01
+7.3850000000E-05,-3.233334E-01
+7.3900000000E-05,+2.600000E-01
+7.3950000000E-05,+4.850000E-01
+7.4000000000E-05,+6.833333E-02
+7.4050000000E-05,-3.966667E-01
+7.4100000000E-05,-1.500000E-01
+7.4150000000E-05,+4.300000E-01
+7.4200000000E-05,+3.800000E-01
+7.4250000000E-05,-1.816667E-01
+7.4300000000E-05,-3.816667E-01
+7.4350000000E-05,+7.666667E-02
+7.4400000000E-05,+5.333333E-01
+7.4450000000E-05,+2.333333E-01
+7.4500000000E-05,-3.416667E-01
+7.4550000000E-05,-2.733333E-01
+7.4600000000E-05,+3.100000E-01
+7.4650000000E-05,+4.666667E-01
+7.4700000000E-05,-1.500000E-02
+7.4750000000E-05,-3.750000E-01
+7.4800000000E-05,-8.166668E-02
+7.4850000000E-05,+4.716667E-01
+7.4900000000E-05,+3.933333E-01
+7.4950000000E-05,-2.050000E-01
+7.5000000000E-05,-3.766667E-01
+7.5050000000E-05,+1.516667E-01
+7.5100000000E-05,+5.200000E-01
+7.5150000000E-05,+1.933333E-01
+7.5200000000E-05,-3.383333E-01
+7.5250000000E-05,-2.166667E-01
+7.5300000000E-05,+3.716667E-01
+7.5350000000E-05,+4.633333E-01
+7.5400000000E-05,-4.166667E-02
+7.5450000000E-05,-4.283333E-01
+7.5500000000E-05,-4.500000E-02
+7.5550000000E-05,+5.166667E-01
+7.5600000000E-05,+3.216667E-01
+7.5650000000E-05,-2.666667E-01
+7.5700000000E-05,-3.783333E-01
+7.5750000000E-05,+2.000000E-01
+7.5800000000E-05,+5.733334E-01
+7.5850000000E-05,+1.450000E-01
+7.5900000000E-05,-3.716667E-01
+7.5950000000E-05,-2.216667E-01
+7.6000000000E-05,+3.633333E-01
+7.6050000000E-05,+4.583333E-01
+7.6100000000E-05,-8.500001E-02
+7.6150000000E-05,-3.933334E-01
+7.6200000000E-05,+2.000000E-02
+7.6250000000E-05,+5.233333E-01
+7.6300000000E-05,+2.966667E-01
+7.6350000000E-05,-2.716667E-01
+7.6400000000E-05,-3.100000E-01
+7.6450000000E-05,+2.700000E-01
+7.6500000000E-05,+5.083333E-01
+7.6550000000E-05,+1.200000E-01
+7.6600000000E-05,-3.733333E-01
+7.6650000000E-05,-1.233333E-01
+7.6700000000E-05,+3.983333E-01
+7.6750000000E-05,+4.433333E-01
+7.6800000000E-05,-1.283333E-01
+7.6850000000E-05,-4.083334E-01
+7.6900000000E-05,+5.833333E-02
+7.6950000000E-05,+4.850000E-01
+7.7000000000E-05,+2.833333E-01
+7.7050000000E-05,-2.883334E-01
+7.7100000000E-05,-3.133333E-01
+7.7150000000E-05,+2.966667E-01
+7.7200000000E-05,+5.350000E-01
+7.7250000000E-05,+5.999999E-02
+7.7300000000E-05,-3.750000E-01
+7.7350000000E-05,-1.183333E-01
+7.7400000000E-05,+4.383333E-01
+7.7450000000E-05,+3.733333E-01
+7.7500000000E-05,-1.783333E-01
+7.7550000000E-05,-3.850000E-01
+7.7600000000E-05,+1.066667E-01
+7.7650000000E-05,+5.133333E-01
+7.7700000000E-05,+1.950000E-01
+7.7750000000E-05,-3.566667E-01
+7.7800000000E-05,-2.883334E-01
+7.7850000000E-05,+3.233333E-01
+7.7900000000E-05,+4.733333E-01
+7.7950000000E-05,-3.500001E-02
+7.8000000000E-05,-4.400000E-01
+7.8050000000E-05,-1.133333E-01
+7.8100000000E-05,+4.916667E-01
+7.8150000000E-05,+3.666667E-01
+7.8200000000E-05,-2.366667E-01
+7.8250000000E-05,-4.000000E-01
+7.8300000000E-05,+1.516667E-01
+7.8350000000E-05,+5.400000E-01
+7.8400000000E-05,+1.633333E-01
+7.8450000000E-05,-3.633333E-01
+7.8500000000E-05,-2.683333E-01
+7.8550000000E-05,+3.583333E-01
+7.8600000000E-05,+4.633333E-01
+7.8650000000E-05,-5.500001E-02
+7.8700000000E-05,-4.100000E-01
+7.8750000000E-05,-3.000000E-02
+7.8800000000E-05,+4.816667E-01
+7.8850000000E-05,+3.233333E-01
+7.8900000000E-05,-2.633334E-01
+7.8950000000E-05,-3.566667E-01
+7.9000000000E-05,+1.633333E-01
+7.9050000000E-05,+5.016667E-01
+7.9100000000E-05,+1.083333E-01
+7.9150000000E-05,-4.100000E-01
+7.9200000000E-05,-1.983334E-01
+7.9250000000E-05,+3.966667E-01
+7.9300000000E-05,+4.433333E-01
+7.9350000000E-05,-1.050000E-01
+7.9400000000E-05,-4.133334E-01
+7.9450000000E-05,-1.000001E-02
+7.9500000000E-05,+4.850000E-01
+7.9550000000E-05,+2.966667E-01
+7.9600000000E-05,-3.033333E-01
+7.9650000000E-05,-3.716667E-01
+7.9700000000E-05,+2.050000E-01
+7.9750000000E-05,+4.800000E-01
+7.9800000000E-05,+7.833333E-02
+7.9850000000E-05,-3.966667E-01
+7.9900000000E-05,-1.883333E-01
+7.9950000000E-05,+4.066667E-01
+8.0000000000E-05,+4.066667E-01
